Meta Data
Label,Value,
Date,4/9/2026
Profile,HillsAndValleys
ScanDuration,10 s
ScanLength,1000 µm
ScanResolution,0.333111 µm
ScanType,Standard Scan
StylusForce,2 mg
StylusScanRange,65.5 µm
StylusType,Radius: 2 μm
Time,11:56:55 AM


Data Leveling Position
R Cursor Position,0.822253219661753 mm
R Cursor Width,0 mm
M Cursor Position,0.603754694557812 mm
M Cursor Width,0 mm


Data
Lateral(mm),Total Profile(nm),,
0.2598267820487,503.582076292107,,
0.260159893307736,503.302457523107,,
0.260493004566773,503.321479659126,,
0.26082611582581,502.820322658902,,
0.261159227084847,502.410724297073,,
0.261492338343883,502.128787026636,,
0.26182544960292,501.875933371909,,
0.262158560861957,501.659345246211,,
0.262491672120994,501.116730675759,,
0.262824783380031,501.091643853614,,
0.263157894639067,500.755075414956,,
0.263491005898104,500.337671780435,,
0.263824117157141,500.219267176452,,
0.264157228416178,499.701923715672,,
0.264490339675215,499.643634203332,,
0.264823450934251,499.592058410391,,
0.265156562193288,499.656863504171,,
0.265489673452325,499.931720793433,,
0.265822784711362,500.005807674793,,
0.266155895970399,500.056976904144,,
0.266489007229435,499.439599390893,,
0.266822118488472,498.256225543673,,
0.267155229747509,497.642617819086,,
0.267488341006546,497.089135477191,,
0.267821452265583,497.14002517265,,
0.268154563524619,497.12148273284,,
0.268487674783656,497.402187444107,,
0.268820786042693,497.500710430945,,
0.26915389730173,498.239178178349,,
0.269487008560767,497.902790163993,,
0.269820119819803,498.116703485825,,
0.27015323107884,498.511046573287,,
0.270486342337877,498.550638812978,,
0.270819453596914,498.41490490103,,
0.271152564855951,497.588134711736,,
0.271485676114987,497.029323278926,,
0.271818787374024,496.421066463122,,
0.272151898633061,495.556224499195,,
0.272485009892098,495.567553017632,,
0.272818121151134,495.187547037867,,
0.273151232410171,494.669133545313,,
0.273484343669208,494.779595939984,,
0.273817454928245,494.84170827489,,
0.274150566187282,494.979041473567,,
0.274483677446318,495.431966479187,,
0.274816788705355,496.063479544304,,
0.275149899964392,496.467440948758,,
0.275483011223429,496.710205804714,,
0.275816122482466,496.636194214394,,
0.276149233741502,496.59096765836,,
0.276482345000539,496.461635591753,,
0.276815456259576,496.619842212618,,
0.277148567518613,496.959862869774,,
0.27748167877765,496.753981096513,,
0.277814790036686,496.354375716147,,
0.278147901295723,496.388578866754,,
0.27848101255476,496.760718217416,,
0.278814123813797,496.973618401517,,
0.279147235072834,497.233032519266,,
0.27948034633187,496.917739501485,,
0.279813457590907,496.388593667676,,
0.280146568849944,496.301713504607,,
0.280479680108981,496.122332974692,,
0.280812791368018,496.732676703797,,
0.281145902627054,497.432052683522,,
0.281479013886091,497.812630684476,,
0.281812125145128,498.416132204473,,
0.282145236404165,498.711881384859,,
0.282478347663202,499.01045134819,,
0.282811458922238,498.333398254932,,
0.283144570181275,497.786784770299,,
0.283477681440312,497.833818746649,,
0.283810792699349,498.325630549627,,
0.284143903958385,498.818241329945,,
0.284477015217422,499.538179051084,,
0.284810126476459,500.43607977854,,
0.285143237735496,501.417097568745,,
0.285476348994533,502.119414928066,,
0.285809460253569,501.704207529541,,
0.286142571512606,499.990246234159,,
0.286475682771643,498.600647681445,,
0.28680879403068,498.414419061289,,
0.287141905289717,498.227221222233,,
0.287475016548753,498.555208446848,,
0.28780812780779,498.927160041209,,
0.288141239066827,499.062716894445,,
0.288474350325864,498.91095590794,,
0.288807461584901,498.917789363,,
0.289140572843937,498.824439809262,,
0.289473684102974,498.490223252948,,
0.289806795362011,498.032938812073,,
0.290139906621048,497.471533343854,,
0.290473017880085,497.195254196215,,
0.290806129139121,497.35105915108,,
0.291139240398158,497.57613053465,,
0.291472351657195,497.238462473149,,
0.291805462916232,496.680312586133,,
0.292138574175269,496.051752587559,,
0.292471685434305,496.251145748183,,
0.292804796693342,496.246460709989,,
0.293137907952379,496.402127639443,,
0.293471019211416,496.729960757453,,
0.293804130470453,496.983434014179,,
0.294137241729489,497.624540986522,,
0.294470352988526,497.78302885298,,
0.294803464247563,498.011034988513,,
0.2951365755066,497.920463971712,,
0.295469686765637,498.083141584723,,
0.295802798024673,498.365745101421,,
0.29613590928371,498.021566390834,,
0.296469020542747,497.524746518076,,
0.296802131801784,496.926787334291,,
0.29713524306082,496.663779221993,,
0.297468354319857,496.69136706976,,
0.297801465578894,497.167375001759,,
0.298134576837931,498.082994148601,,
0.298467688096968,498.770040487335,,
0.298800799356004,499.003039358865,,
0.299133910615041,498.57429758521,,
0.299467021874078,497.923989907408,,
0.299800133133115,497.309142038471,,
0.300133244392152,497.013820523512,,
0.300466355651188,496.239259655285,,
0.300799466910225,495.985471868661,,
0.301132578169262,495.950503141602,,
0.301465689428299,495.669767133048,,
0.301798800687336,495.866588480136,,
0.302131911946372,495.820264287922,,
0.302465023205409,496.105105981044,,
0.302798134464446,495.980875780416,,
0.303131245723483,495.538366018241,,
0.30346435698252,495.386948399851,,
0.303797468241556,495.556386097136,,
0.304130579500593,495.576258279057,,
0.30446369075963,495.321853022452,,
0.304796802018667,495.284865490819,,
0.305129913277704,495.48652163262,,
0.30546302453674,495.804930769035,,
0.305796135795777,496.097554075112,,
0.306129247054814,496.095474534767,,
0.306462358313851,496.026056370256,,
0.306795469572888,496.030458834657,,
0.307128580831924,495.785987659538,,
0.307461692090961,495.944675822696,,
0.307794803349998,496.571261597215,,
0.308127914609035,497.210805000213,,
0.308461025868071,498.08842945309,,
0.308794137127108,499.046841415355,,
0.309127248386145,499.895907076448,,
0.309460359645182,500.551011709287,,
0.309793470904219,500.087235885934,,
0.310126582163255,500.262930422492,,
0.310459693422292,500.379913228075,,
0.310792804681329,499.834147410095,,
0.311125915940366,498.770012973965,,
0.311459027199403,498.715787378978,,
0.311792138458439,499.047915942786,,
0.312125249717476,499.301552794356,,
0.312458360976513,499.816996513755,,
0.31279147223555,499.958595874527,,
0.313124583494587,500.03642814121,,
0.313457694753623,500.26784678757,,
0.31379080601266,499.917452643439,,
0.314123917271697,499.466502431995,,
0.314457028530734,499.327045460936,,
0.314790139789771,499.316345694661,,
0.315123251048807,499.710151261964,,
0.315456362307844,500.281224682141,,
0.315789473566881,500.765167035209,,
0.316122584825918,501.121701770119,,
0.316455696084955,501.193299227714,,
0.316788807343991,501.31510823681,,
0.317121918603028,501.11519380142,,
0.317455029862065,501.549481975165,,
0.317788141121102,501.780339826312,,
0.318121252380138,501.416752354108,,
0.318454363639175,500.692767791619,,
0.318787474898212,500.607857357361,,
0.319120586157249,501.208660977939,,
0.319453697416286,501.402676876023,,
0.319786808675322,500.780629429471,,
0.320119919934359,500.421235765656,,
0.320453031193396,500.615836475848,,
0.320786142452433,500.551482429961,,
0.32111925371147,500.349288104323,,
0.321452364970506,500.148639065283,,
0.321785476229543,500.944599832169,,
0.32211858748858,501.558966667211,,
0.322451698747617,501.617383746384,,
0.322784810006654,501.643479506933,,
0.32311792126569,502.236649815401,,
0.323451032524727,503.173483214492,,
0.323784143783764,504.910757934226,,
0.324117255042801,506.987206352333,,
0.324450366301838,509.652516860299,,
0.324783477560874,512.553082681826,,
0.325116588819911,515.342280223349,,
0.325449700078948,516.913761850505,,
0.325782811337985,512.713148221013,,
0.326115922597022,507.443356889742,,
0.326449033856058,505.058025496447,,
0.326782145115095,503.676570969599,,
0.327115256374132,502.551835306699,,
0.327448367633169,501.574201320711,,
0.327781478892206,501.551572255301,,
0.328114590151242,501.429912258743,,
0.328447701410279,501.637760624965,,
0.328780812669316,501.266530214122,,
0.329113923928353,500.960888551897,,
0.329447035187389,500.204052125243,,
0.329780146446426,499.819410641614,,
0.330113257705463,499.220506611455,,
0.3304463689645,498.897012683988,,
0.330779480223537,498.757940447889,,
0.331112591482573,498.097031575389,,
0.33144570274161,497.651856076735,,
0.331778814000647,497.703823894128,,
0.332111925259684,498.020294295595,,
0.332445036518721,498.320446559257,,
0.332778147777757,498.420168692386,,
0.333111259036794,497.899212487956,,
0.333444370295831,497.211553963361,,
0.333777481554868,496.625278928626,,
0.334110592813905,496.429878439172,,
0.334443704072941,495.823455071141,,
0.334776815331978,495.792427463265,,
0.335109926591015,495.890183056903,,
0.335443037850052,496.105801597185,,
0.335776149109089,496.171280194435,,
0.336109260368125,495.81021191036,,
0.336442371627162,495.728583865223,,
0.336775482886199,495.698291818873,,
0.337108594145236,495.480142072646,,
0.337441705404273,495.081470053183,,
0.337774816663309,494.888395567122,,
0.338107927922346,495.173462355067,,
0.338441039181383,495.460174759134,,
0.33877415044042,495.595969859388,,
0.339107261699456,495.42562257853,,
0.339440372958493,495.410619204555,,
0.33977348421753,495.431993998674,,
0.340106595476567,495.12599998822,,
0.340439706735604,494.619916866341,,
0.34077281799464,494.915299466893,,
0.341105929253677,494.726674749213,,
0.341439040512714,494.770203733724,,
0.341772151771751,495.185089126386,,
0.342105263030788,495.487184148183,,
0.342438374289824,495.655622110865,,
0.342771485548861,495.6861761051,,
0.343104596807898,495.592444222863,,
0.343437708066935,495.763043039571,,
0.343770819325972,496.466761127254,,
0.344103930585008,496.972483435954,,
0.344437041844045,497.709044559579,,
0.344770153103082,497.895800728217,,
0.345103264362119,497.939706569433,,
0.345436375621156,497.676330539008,,
0.345769486880192,497.314998000901,,
0.346102598139229,496.970009987551,,
0.346435709398266,496.288211550668,,
0.346768820657303,495.413048263703,,
0.34710193191634,494.643228798854,,
0.347435043175376,493.932967236993,,
0.347768154434413,494.197407327918,,
0.34810126569345,494.409373001684,,
0.348434376952487,494.449393223657,,
0.348767488211524,494.332376743393,,
0.34910059947056,494.696914798376,,
0.349433710729597,495.463665483001,,
0.349766821988634,496.267321017489,,
0.350099933247671,496.939354004688,,
0.350433044506708,497.892033298855,,
0.350766155765744,499.164249477733,,
0.351099267024781,499.802018030453,,
0.351432378283818,498.6006904279,,
0.351765489542855,497.443958602991,,
0.352098600801892,497.257272855495,,
0.352431712060928,497.02174345536,,
0.352764823319965,496.615883213427,,
0.353097934579002,496.040558071912,,
0.353431045838039,495.432946105039,,
0.353764157097075,494.832881465036,,
0.354097268356112,494.185407945787,,
0.354430379615149,493.957668041246,,
0.354763490874186,494.190129373345,,
0.355096602133223,494.602325449104,,
0.355429713392259,496.291720426601,,
0.355762824651296,498.833831986814,,
0.356095935910333,502.831746988895,,
0.35642904716937,507.576697921305,,
0.356762158428407,514.192598461173,,
0.357095269687443,521.379326358682,,
0.35742838094648,529.440911116649,,
0.357761492205517,535.838336891384,,
0.358094603464554,535.302139185194,,
0.358427714723591,528.732838147081,,
0.358760825982627,520.100150379073,,
0.359093937241664,512.107533168502,,
0.359427048500701,508.862638433964,,
0.359760159759738,507.020161458518,,
0.360093271018775,505.157149162708,,
0.360426382277811,503.757139693503,,
0.360759493536848,502.659077881218,,
0.361092604795885,501.656947843282,,
0.361425716054922,500.77944238495,,
0.361758827313959,500.076460300223,,
0.362091938572995,500.219741567655,,
0.362425049832032,501.150919282087,,
0.362758161091069,502.257084070472,,
0.363091272350106,504.050476232707,,
0.363424383609143,505.536502621422,,
0.363757494868179,506.727519685798,,
0.364090606127216,507.277442679973,,
0.364423717386253,506.993878436548,,
0.36475682864529,504.55720860759,,
0.365089939904326,501.901140523254,,
0.365423051163363,500.4116369928,,
0.3657561624224,499.320136430394,,
0.366089273681437,498.499717793654,,
0.366422384940474,498.02364071178,,
0.36675549619951,497.686711423378,,
0.367088607458547,497.367081202014,,
0.367421718717584,497.047254936903,,
0.367754829976621,496.708876384923,,
0.368087941235658,496.098070576257,,
0.368421052494694,496.181949950528,,
0.368754163753731,495.776660382061,,
0.369087275012768,495.477332845837,,
0.369420386271805,495.433372673474,,
0.369753497530842,495.665431402926,,
0.370086608789878,495.930819305108,,
0.370419720048915,496.084408916481,,
0.370752831307952,496.094831507344,,
0.371085942566989,496.416689247213,,
0.371419053826026,496.540671694308,,
0.371752165085062,496.177331815712,,
0.372085276344099,495.899540270737,,
0.372418387603136,495.589049514738,,
0.372751498862173,495.368565312651,,
0.37308461012121,494.76602748562,,
0.373417721380246,494.161023269308,,
0.373750832639283,493.603285611008,,
0.37408394389832,493.507655958575,,
0.374417055157357,493.798155031312,,
0.374750166416393,493.51599340844,,
0.37508327767543,493.851351737266,,
0.375416388934467,493.970156635559,,
0.375749500193504,494.083668069716,,
0.376082611452541,494.538940054888,,
0.376415722711577,494.354999193002,,
0.376748833970614,494.227987249539,,
0.377081945229651,494.293847757345,,
0.377415056488688,494.561279029614,,
0.377748167747725,494.538436699408,,
0.378081279006761,494.565128198476,,
0.378414390265798,494.757429126493,,
0.378747501524835,494.624036773876,,
0.379080612783872,494.150865983241,,
0.379413724042909,494.07531160459,,
0.379746835301945,494.068781064294,,
0.380079946560982,494.261525690928,,
0.380413057820019,494.178406405583,,
0.380746169079056,493.821608838014,,
0.381079280338093,493.941082635126,,
0.381412391597129,494.211304361746,,
0.381745502856166,494.628816842928,,
0.382078614115203,494.806998111628,,
0.38241172537424,495.188802319317,,
0.382744836633277,495.624542899715,,
0.383077947892313,495.350120952266,,
0.38341105915135,494.819569466176,,
0.383744170410387,494.665899262461,,
0.384077281669424,494.697566776595,,
0.384410392928461,494.580396729254,,
0.384743504187497,494.939280791924,,
0.385076615446534,494.958897023392,,
0.385409726705571,495.004563425202,,
0.385742837964608,495.463348397339,,
0.386075949223645,495.869289780036,,
0.386409060482681,496.573552609736,,
0.386742171741718,497.327723075816,,
0.387075283000755,497.509331309301,,
0.387408394259792,497.957764936838,,
0.387741505518829,498.347971375153,,
0.388074616777865,499.060776134545,,
0.388407728036902,499.861243318015,,
0.388740839295939,500.953541526047,,
0.389073950554976,502.026854443894,,
0.389407061814012,502.6132373753,,
0.389740173073049,502.365103743534,,
0.390073284332086,502.066883172071,,
0.390406395591123,501.121414136712,,
0.39073950685016,500.15937699246,,
0.391072618109196,499.860686387814,,
0.391405729368233,499.450457397662,,
0.39173884062727,499.069872697018,,
0.392071951886307,498.856580865523,,
0.392405063145344,498.328452012379,,
0.39273817440438,498.312423222489,,
0.393071285663417,498.196972546115,,
0.393404396922454,497.338807595876,,
0.393737508181491,496.685862432222,,
0.394070619440528,496.279982932832,,
0.394403730699564,495.435224057856,,
0.394736841958601,495.032434999029,,
0.395069953217638,495.015703811217,,
0.395403064476675,495.053008646367,,
0.395736175735712,495.263029310841,,
0.396069286994748,495.388563402131,,
0.396402398253785,495.636548985128,,
0.396735509512822,496.092884623073,,
0.397068620771859,495.746322424914,,
0.397401732030896,495.515076705516,,
0.397734843289932,495.289406479837,,
0.398067954548969,495.080038454808,,
0.398401065808006,494.783329656569,,
0.398734177067043,494.663062149711,,
0.39906728832608,494.506806650897,,
0.399400399585116,494.330914087628,,
0.399733510844153,494.390840115014,,
0.40006662210319,494.935218743578,,
0.400399733362227,495.101481306844,,
0.400732844621263,494.841670701199,,
0.4010659558803,494.618853235902,,
0.401399067139337,494.680782800697,,
0.401732178398374,494.542699604784,,
0.402065289657411,494.788025495567,,
0.402398400916447,494.320752297668,,
0.402731512175484,493.962084883527,,
0.403064623434521,493.618483755266,,
0.403397734693558,493.192311473913,,
0.403730845952595,492.948449579935,,
0.404063957211631,493.155035695917,,
0.404397068470668,493.098432757705,,
0.404730179729705,493.0064116881,,
0.405063290988742,492.766406189348,,
0.405396402247779,492.513222735084,,
0.405729513506815,492.994073944521,,
0.406062624765852,493.255159936898,,
0.406395736024889,493.255360395589,,
0.406728847283926,493.567996448779,,
0.407061958542963,493.568495236721,,
0.407395069801999,493.456865256833,,
0.407728181061036,493.454574922769,,
0.408061292320073,492.703344734898,,
0.40839440357911,492.397882645531,,
0.408727514838147,492.330565671454,,
0.409060626097183,492.143807651033,,
0.40939373735622,491.106163733848,,
0.409726848615257,490.677739998803,,
0.410059959874294,490.679461534851,,
0.41039307113333,490.524807482783,,
0.410726182392367,490.082623910624,,
0.411059293651404,490.08136854507,,
0.411392404910441,489.939097729931,,
0.411725516169478,489.894637876318,,
0.412058627428514,489.593907681765,,
0.412391738687551,489.644754062814,,
0.412724849946588,489.942374754988,,
0.413057961205625,490.112824537815,,
0.413391072464662,490.250134784786,,
0.413724183723698,490.218683764577,,
0.414057294982735,490.011679233733,,
0.414390406241772,490.00056368325,,
0.414723517500809,490.325702437328,,
0.415056628759846,490.384032500279,,
0.415389740018882,490.270861999417,,
0.415722851277919,490.454716760723,,
0.416055962536956,490.680580813257,,
0.416389073795993,490.548689438525,,
0.41672218505503,490.265716835606,,
0.417055296314066,489.708659449994,,
0.417388407573103,489.259721124492,,
0.41772151883214,488.843576274882,,
0.418054630091177,488.502781250043,,
0.418387741350214,488.520261333563,,
0.41872085260925,488.932251141424,,
0.419053963868287,488.911794258893,,
0.419387075127324,489.321774615277,,
0.419720186386361,489.275595963665,,
0.420053297645398,490.092561231338,,
0.420386408904434,491.263220449997,,
0.420719520163471,493.412420788064,,
0.421052631422508,496.779905651271,,
0.421385742681545,501.298184659256,,
0.421718853940582,507.502693065058,,
0.422051965199618,516.197282236512,,
0.422385076458655,526.827642352384,,
0.422718187717692,538.985690891225,,
0.423051298976729,552.369145955273,,
0.423384410235766,565.997695182718,,
0.423717521494802,570.780900059274,,
0.424050632753839,564.600436947826,,
0.424383744012876,550.561698580929,,
0.424716855271913,534.141271799378,,
0.425049966530949,521.783013296989,,
0.425383077789986,516.494187618536,,
0.425716189049023,512.210062610288,,
0.42604930030806,508.928075713059,,
0.426382411567097,505.862187961955,,
0.426715522826133,502.808256700943,,
0.42704863408517,500.238456017995,,
0.427381745344207,497.533615066321,,
0.427714856603244,495.756207177025,,
0.428047967862281,494.429846364399,,
0.428381079121317,493.284104889876,,
0.428714190380354,492.40543069205,,
0.429047301639391,491.646058381762,,
0.429380412898428,491.220204921876,,
0.429713524157465,490.623375450651,,
0.430046635416501,490.31291614605,,
0.430379746675538,489.925674955419,,
0.430712857934575,489.698633885989,,
0.431045969193612,489.884535837499,,
0.431379080452649,489.641989152075,,
0.431712191711685,489.555196275027,,
0.432045302970722,489.866862187581,,
0.432378414229759,490.677125601342,,
0.432711525488796,490.965065832663,,
0.433044636747833,490.410449877242,,
0.433377748006869,489.954193107306,,
0.433710859265906,489.76108596574,,
0.434043970524943,489.758792889788,,
0.43437708178398,489.624061285879,,
0.434710193043017,489.509109102131,,
0.435043304302053,489.813184859953,,
0.43537641556109,490.559908261843,,
0.435709526820127,491.128012623492,,
0.436042638079164,491.708268308092,,
0.4363757493382,491.657757858717,,
0.436708860597237,492.03369565219,,
0.437041971856274,492.005664851773,,
0.437375083115311,492.294095920009,,
0.437708194374348,492.438537601125,,
0.438041305633384,492.682076880691,,
0.438374416892421,493.0300176761,,
0.438707528151458,493.473433502408,,
0.439040639410495,493.626776715973,,
0.439373750669532,493.820613846154,,
0.439706861928568,493.79807882912,,
0.440039973187605,493.78394725009,,
0.440373084446642,493.413900838903,,
0.440706195705679,493.535946713499,,
0.441039306964716,493.331024969177,,
0.441372418223752,493.164669288247,,
0.441705529482789,493.069135544007,,
0.442038640741826,492.83654046189,,
0.442371752000863,492.735843361547,,
0.4427048632599,493.153565175075,,
0.443037974518936,493.843035652954,,
0.443371085777973,494.265194143966,,
0.44370419703701,494.222035059909,,
0.444037308296047,494.026308270561,,
0.444370419555084,493.676112248539,,
0.44470353081412,492.837531730992,,
0.445036642073157,492.535095746547,,
0.445369753332194,492.620611933159,,
0.445702864591231,493.146457604604,,
0.446035975850267,493.643603863567,,
0.446369087109304,493.964169748028,,
0.446702198368341,494.434759356215,,
0.447035309627378,495.143129230163,,
0.447368420886415,495.44030208991,,
0.447701532145451,495.397957505024,,
0.448034643404488,495.010074638831,,
0.448367754663525,495.032143427239,,
0.448700865922562,495.035682101198,,
0.449033977181599,495.526942458888,,
0.449367088440635,495.789900114265,,
0.449700199699672,496.27118231302,,
0.450033310958709,496.5724561518,,
0.450366422217746,496.879378673108,,
0.450699533476783,496.302069121262,,
0.451032644735819,495.773122286826,,
0.451365755994856,495.321754649671,,
0.451698867253893,495.218723645498,,
0.45203197851293,495.005915445206,,
0.452365089771967,494.206711955852,,
0.452698201031003,493.929438341869,,
0.45303131229004,493.868111960834,,
0.453364423549077,493.799750334158,,
0.453697534808114,493.848173594382,,
0.454030646067151,493.774193643709,,
0.454363757326187,493.816217731551,,
0.454696868585224,493.980837417551,,
0.455029979844261,494.148670605896,,
0.455363091103298,494.195447626826,,
0.455696202362334,494.240412322513,,
0.456029313621371,494.650523344573,,
0.456362424880408,494.819013081561,,
0.456695536139445,495.320212606742,,
0.457028647398482,495.532349668833,,
0.457361758657518,495.299240664224,,
0.457694869916555,495.45932421335,,
0.458027981175592,495.313609753374,,
0.458361092434629,495.231537570403,,
0.458694203693666,495.241729812114,,
0.459027314952702,495.60727987446,,
0.459360426211739,496.094049034623,,
0.459693537470776,495.831701392645,,
0.460026648729813,495.991707718791,,
0.46035975998885,496.453569781262,,
0.460692871247886,496.456077747908,,
0.461025982506923,496.430646542145,,
0.46135909376596,495.760658264917,,
0.461692205024997,495.298125441844,,
0.462025316284034,494.860119375493,,
0.46235842754307,494.497269128507,,
0.462691538802107,494.741286255378,,
0.463024650061144,494.901634485077,,
0.463357761320181,495.207691534405,,
0.463690872579218,495.281554727082,,
0.464023983838254,495.453885243961,,
0.464357095097291,495.457288545358,,
0.464690206356328,495.615724835754,,
0.465023317615365,495.897750239092,,
0.465356428874402,495.538924604922,,
0.465689540133438,494.382578280254,,
0.466022651392475,494.140047946299,,
0.466355762651512,493.673640848446,,
0.466688873910549,493.721806503896,,
0.467021985169585,493.10306435629,,
0.467355096428622,492.783096776833,,
0.467688207687659,492.683322618232,,
0.468021318946696,492.703441681672,,
0.468354430205733,492.606024712475,,
0.468687541464769,492.749411027395,,
0.469020652723806,492.770854472322,,
0.469353763982843,492.892945365788,,
0.46968687524188,492.857674246974,,
0.470019986500917,493.001268835535,,
0.470353097759953,493.063745895616,,
0.47068620901899,493.019575603248,,
0.471019320278027,492.496314320376,,
0.471352431537064,492.109971383563,,
0.471685542796101,491.912032740458,,
0.472018654055137,491.825427955057,,
0.472351765314174,491.997863048332,,
0.472684876573211,492.318659181119,,
0.473017987832248,492.651452867826,,
0.473351099091285,492.967454589554,,
0.473684210350321,492.997926281544,,
0.474017321609358,492.846035824472,,
0.474350432868395,492.641329154116,,
0.474683544127432,492.89083666309,,
0.475016655386469,493.133538944658,,
0.475349766645505,493.478270366834,,
0.475682877904542,493.666954390472,,
0.476015989163579,493.553300051944,,
0.476349100422616,493.605432033079,,
0.476682211681653,493.70579110976,,
0.477015322940689,493.969934912916,,
0.477348434199726,493.548867409321,,
0.477681545458763,493.286685363104,,
0.4780146567178,493.231134985812,,
0.478347767976837,493.538885960716,,
0.478680879235873,493.741875463858,,
0.47901399049491,493.945277015801,,
0.479347101753947,494.131142452598,,
0.479680213012984,494.39345489557,,
0.48001332427202,494.700615190971,,
0.480346435531057,494.533177900792,,
0.480679546790094,494.225114706502,,
0.481012658049131,493.791280093219,,
0.481345769308168,493.508623913035,,
0.481678880567204,493.426281771396,,
0.482011991826241,493.462585130933,,
0.482345103085278,493.518486521917,,
0.482678214344315,493.964562500664,,
0.483011325603352,494.196251452813,,
0.483344436862388,494.552003247448,,
0.483677548121425,494.788126147137,,
0.484010659380462,494.910115345812,,
0.484343770639499,495.18983673848,,
0.484676881898536,495.430872490071,,
0.485009993157572,495.661447208922,,
0.485343104416609,496.976262542937,,
0.485676215675646,498.134218460758,,
0.486009326934683,499.607496881922,,
0.48634243819372,500.175239270437,,
0.486675549452756,498.7335198624,,
0.487008660711793,497.416293950635,,
0.48734177197083,497.060968692746,,
0.487674883229867,496.689483217272,,
0.488007994488904,496.108689234918,,
0.48834110574794,495.969093559397,,
0.488674217006977,496.196608333895,,
0.489007328266014,496.189029454585,,
0.489340439525051,496.155310974095,,
0.489673550784088,495.948601821013,,
0.490006662043124,496.145165691711,,
0.490339773302161,496.002428704093,,
0.490672884561198,495.486855668196,,
0.491005995820235,494.844695073448,,
0.491339107079271,494.602355739195,,
0.491672218338308,494.334091001633,,
0.492005329597345,494.194666312111,,
0.492338440856382,494.456991507526,,
0.492671552115419,494.770125825593,,
0.493004663374455,495.108727572049,,
0.493337774633492,495.436412915832,,
0.493670885892529,495.47104003345,,
0.494003997151566,495.299433442397,,
0.494337108410603,495.643875156611,,
0.494670219669639,495.198646345251,,
0.495003330928676,494.823086236551,,
0.495336442187713,495.084560918261,,
0.49566955344675,495.589496713906,,
0.496002664705787,496.271778082329,,
0.496335775964823,497.16853308666,,
0.49666888722386,498.047770031716,,
0.497001998482897,499.479676950013,,
0.497335109741934,500.905381451052,,
0.497668221000971,502.54031796045,,
0.498001332260007,503.617253303272,,
0.498334443519044,503.371526911668,,
0.498667554778081,501.117456967308,,
0.499000666037118,499.446385903837,,
0.499333777296155,499.405219668691,,
0.499666888555191,499.330145863868,,
0.499999999814228,499.36751999103,,
0.500333111073265,499.647242276289,,
0.500666222332302,499.671874389995,,
0.500999333591339,499.648843368585,,
0.501332444850375,499.079992945201,,
0.501665556109412,499.172203905694,,
0.501998667368449,498.995711857651,,
0.502331778627486,498.66928056709,,
0.502664889886522,499.054297311325,,
0.502998001145559,499.199751313787,,
0.503331112404596,499.311576492735,,
0.503664223663633,499.487655792356,,
0.50399733492267,499.223139792512,,
0.504330446181707,499.22281937701,,
0.504663557440743,498.894130882266,,
0.50499666869978,498.842425576283,,
0.505329779958817,498.731307765114,,
0.505662891217854,498.452165500639,,
0.50599600247689,498.62935750006,,
0.506329113735927,498.68782390097,,
0.506662224994964,498.746156538097,,
0.506995336254001,498.804737012077,,
0.507328447513038,499.217624886869,,
0.507661558772074,499.480463768088,,
0.507994670031111,499.420965058549,,
0.508327781290148,499.480929647328,,
0.508660892549185,499.523693156667,,
0.508994003808222,498.932609898073,,
0.509327115067258,498.075283426006,,
0.509660226326295,497.611040448176,,
0.509993337585332,497.727796427318,,
0.510326448844369,498.212317769672,,
0.510659560103406,498.319574348273,,
0.510992671362442,498.126261672546,,
0.511325782621479,497.737922558171,,
0.511658893880516,497.525232747616,,
0.511992005139553,497.62992874406,,
0.51232511639859,497.697351232986,,
0.512658227657626,497.717032125744,,
0.512991338916663,497.564884873014,,
0.5133244501757,497.366767690354,,
0.513657561434737,497.260649198672,,
0.513990672693774,497.503157657245,,
0.51432378395281,497.73018631349,,
0.514656895211847,497.909137764882,,
0.514990006470884,497.883748398273,,
0.515323117729921,497.745345092012,,
0.515656228988957,497.485316037183,,
0.515989340247994,497.112587763852,,
0.516322451507031,496.652745638438,,
0.516655562766068,496.504677271016,,
0.516988674025105,496.58401926494,,
0.517321785284142,496.776318797533,,
0.517654896543178,496.943154956336,,
0.517988007802215,496.933647689229,,
0.518321119061252,496.71958008795,,
0.518654230320289,496.650614875817,,
0.518987341579325,496.246803584823,,
0.519320452838362,496.111695766461,,
0.519653564097399,495.784179386607,,
0.519986675356436,495.876623170089,,
0.520319786615473,495.80808350158,,
0.520652897874509,495.462731336371,,
0.520986009133546,495.715003077569,,
0.521319120392583,495.529183768725,,
0.52165223165162,495.76752599898,,
0.521985342910657,496.100178609881,,
0.522318454169693,496.751526027679,,
0.52265156542873,497.791919659806,,
0.522984676687767,498.646113853902,,
0.523317787946804,498.71213532401,,
0.523650899205841,497.417917788366,,
0.523984010464877,496.202957195596,,
0.524317121723914,496.003469936445,,
0.524650232982951,495.812482159224,,
0.524983344241988,495.277184817084,,
0.525316455501025,495.128598103457,,
0.525649566760061,494.661139477679,,
0.525982678019098,494.345941054373,,
0.526315789278135,493.939764059201,,
0.526648900537172,493.540647739789,,
0.526982011796208,493.360029345145,,
0.527315123055245,492.746868142422,,
0.527648234314282,491.62616611179,,
0.527981345573319,490.780984100501,,
0.528314456832356,489.430114553904,,
0.528647568091392,487.834019089676,,
0.528980679350429,485.405983581755,,
